0,1,2,3,4,5,6
0.017435371748530333,0.038365827040269376,4.278122310376371,-51.12162872264616,8.616758028448228,-5.573208134021692,-71.88340924038778
0.016749451300208728,0.03662149915542177,3.6474323279867904,-53.2949757199022,8.756012315973598,-5.717884681809844,-64.3143496978977
0.015549118073042245,0.03826115375317204,4.043969602215991,-49.594474151281574,8.404719305150927,-5.994636200583256,-65.88825288431221
0.01519063469060453,0.03502446926235179,3.7467127931190616,-59.852596828120234,8.482180945416896,-5.799112401379249,-65.14040826506704
0.015567727556179271,0.039031386473155676,4.112884157845396,-59.06743323276535,8.398959395769614,-5.5546825299508304,-66.22619374787905
0.017020864101043368,0.036457255211234565,3.6555356942971153,-55.99285513214756,7.983768586764347,-5.9881872263915055,-64.14454023235307
0.01579879207203894,0.037952658927135965,4.0814978762118805,-57.059680612072086,8.457631886213807,-5.643503617944607,-65.26081845588529
0.01796680154605983,0.03517911465270245,3.824831328108065,-56.01700083475691,8.061761620047095,-5.549415062000492,-63.58619881600322
0.015804107131617104,0.039814481066644744,3.666542145647925,-58.21385152672657,8.882254865232618,-6.2207242992252185,-75.66634559162664
0.015088225779492797,0.03876417333224595,4.280442241465794,-59.78260313015386,8.951514366849038,-5.308448742257994,-70.68921752218874
0.017334091838392816,0.039185419688300346,3.923994335615328,-58.403437594633324,8.11892083268559,-5.6863081780865565,-73.51149806258742
0.015172393778439583,0.03675326219730391,3.9082791058604087,-51.95217927370966,8.108012989737684,-5.869943221388979,-74.04326045774438
0.01790615834519014,0.03360282267470265,4.120693959453477,-50.851000975821535,7.47737151915402,-5.589237991793586,-64.08394136932992
0.017863741921540676,0.0340841766986174,4.0414202689632495,-55.91305927116814,8.169352408014028,-6.23091336812024,-74.00080130646845
0.017784772890444063,0.039623164590722515,3.689621634203331,-56.64426368174164,7.929800550137153,-5.751305635719397,-69.56692381504531
0.01567144148003557,0.03757855525141226,4.232290988239905,-50.91598292405892,8.74652197089096,-6.201697535874757,-74.28571039085153
0.01798660106118926,0.03742583505530457,3.6705725556002533,-50.1931304169018,7.635729459272082,-5.900514371782474,-63.709359929147304
0.015557456541018077,0.038837020585931845,3.668975508420101,-60.0388645748074,7.521192165386028,-5.487059918204343,-73.9237057360398
0.01614597756354279,0.037905099787657257,3.8072227869829813,-55.27425688203637,8.585020929756544,-6.227160265479969,-70.26237823469795
0.01729198552702387,0.034515414673927367,3.653238416900997,-58.10761699271977,7.463199280606688,-6.098932907650517,-66.78823556223699
0.01667418047922078,0.03395641537959369,3.6957168762852017,-54.152035762616066,8.580906651002431,-5.797743527430407,-63.55156383230607
0.016871396412622523,0.03482080021885382,4.094249600642888,-53.697719729313654,8.543040569980487,-6.170541137730912,-72.06814568031115
0.015061356005305932,0.04052326911036913,4.153717927928186,-49.429494070508056,8.13105841204725,-5.730035368817705,-67.54115755780269
0.015139690323256415,0.03721250833901799,4.170137586863401,-57.44116907225209,8.292254014961507,-5.707169323446149,-72.17347389466664
0.01766580440706907,0.03894067877240851,4.307242185753264,-59.00882534255727,8.912303989956552,-5.2564442777892895,-76.13677194560746
0.017642563226485674,0.03763905827430574,3.8368445745448874,-57.92911176105281,8.071521956092486,-5.301415343712853,-70.89666590377414
0.015672612685942073,0.03946343127884612,4.098499015364649,-58.54468899444779,7.679293659414084,-5.8943764336189535,-66.52155035774506
0.015241450590669094,0.04019415490557572,3.948867066737316,-59.32654320322713,8.337709173161167,-5.88339951858113,-76.19366253041856
0.014835747712131463,0.036077987618465514,3.7005999538361323,-57.86786559407895,8.948253696040302,-6.306543799834465,-63.68593724829281
0.015580928479969896,0.03924343254372736,4.132285793311188,-58.28491810439965,8.307346858859086,-5.8737763411961526,-65.42177862141126
0.014815104624436743,0.03537116327607389,4.371500151500881,-50.10388151230887,8.566129123165299,-5.518556899266541,-70.41576404126218
0.016450070830008816,0.03406851723265487,4.059627115341416,-59.92800341082748,8.875733934482717,-5.985048308314944,-70.15119095353843
0.015012561256191721,0.03818628487147575,3.9402854351598116,-58.928233089760326,8.179359887067433,-5.209778568911246,-70.07554463037917
0.015625940634085886,0.038225441096997825,4.083587141465993,-59.861021718077694,7.776734371408314,-6.252390685676813,-73.68625590726667
0.015535083664290543,0.04053700794437732,4.0220261725069575,-60.26940302943514,7.988749228060455,-5.3660050503321814,-67.78496179783384
0.01636872641027828,0.0404523876462344,4.038447062524803,-55.489480938159325,7.952112851392914,-5.944351927974717,-74.47643004162643
0.017523598751593573,0.040668405456927396,3.9175925993126937,-56.008722398689336,8.52356916481094,-5.781617146563155,-76.78751253507447
0.018015074204233032,0.03887444556091152,4.32444751155296,-52.52988112654857,7.864079554464761,-5.810082851189692,-73.80207199097718
0.016158347527828725,0.03362427030802246,3.751495176367556,-50.07936289442442,8.434877275547363,-5.80522848462253,-64.25894218462996
0.014787562091981862,0.03412501553871196,3.9906318380930323,-53.10777833969168,8.0139584824161,-6.093722918026189,-65.63855257543473
0.015667931001147783,0.03936794079992334,3.783766180687074,-51.45744166022545,8.65086636763915,-5.774758023721247,-67.60652963308097
0.014869146820556182,0.036969334972152525,3.922947275517882,-59.64995564518499,8.842343467890451,-5.812432879766174,-64.5896069876247
0.017472117761553652,0.03768217409975107,4.01991285847674,-55.06233060251306,7.408404033206834,-5.239014421916134,-63.46900067656949
0.016446508638381634,0.034762953197778675,4.072683388810327,-60.245243011275846,8.774482149257684,-6.254598224162686,-75.07813454706574
0.015367308290547667,0.04076220876287026,4.336520868251904,-54.413775297820195,8.216276672830768,-6.132079853134676,-68.94613550736965
0.017475529823223104,0.038454849627648724,3.9029805136124076,-53.83310526225806,7.546503294593421,-5.795444108044582,-71.30621239795462
0.01627750436430518,0.03556428917412185,4.140635234469948,-53.940017365557026,8.921996358863645,-5.3120585237503,-71.00747130686861
0.017486875904235293,0.039516390003646436,4.188300202806363,-52.37252755573327,8.358154631899753,-6.034532199684848,-65.70945914072189
0.01619903432452937,0.033585242320964104,4.1285215195992695,-59.28638817867375,8.024376080108446,-5.623657139808731,-76.53897720195727
0.01796245256823346,0.035541073708743626,4.380567682670217,-54.846162640954326,8.521664456430317,-5.442822684673042,-71.81658170305818
0.016799385046163885,0.03991717640517296,4.3077224364269,-55.08887232120114,7.886868413241351,-5.568306037805962,-68.14308923426192
0.015267801841503923,0.03526027473778782,3.6713308300893095,-50.887769409318906,8.549413625188082,-5.279520905761949,-66.0333958368336
0.01718542936952131,0.03863584057550154,4.139075127028323,-53.0287744593078,8.232367620683952,-6.29152840876752,-74.22437928429706
0.01605767175956862,0.03666152482490072,3.890986522478974,-58.911330752288954,8.316776546249004,-5.58403628683681,-68.88559873155712
0.016269745824495658,0.036587107200730745,3.6334172398340754,-56.69673444211292,8.167552765913207,-5.416858641657477,-64.87874260181897
0.01776266941376356,0.03608839545681639,3.8203385188883745,-54.92681422950506,8.706151357253855,-6.073591931226773,-75.71642313259531
0.015102092699360962,0.033861137055161805,4.410461679704717,-54.01421275675242,8.086414683710995,-5.293236240919746,-70.61620909677987
0.017660248321718378,0.040586051665981664,4.2617960530022465,-51.21714023107974,7.691617782484466,-6.188723804462104,-74.37424822909401
0.016564782042972983,0.039950007070233225,3.8687976276838087,-58.47396865139591,8.077099001996933,-5.895555879124711,-64.46717014093942
0.016479838117712954,0.03997424285585337,3.857272431455739,-54.60081085716471,7.76626252850147,-5.358260690736308,-69.10873373615127
0.014875404572082373,0.036466803382286764,3.727284721295829,-54.03319194537885,8.863960866991924,-5.838293938409319,-75.28420503202081
0.01613569336303138,0.03625249789658334,3.7487840920428153,-58.74957203139943,8.518712151081642,-6.020336430790299,-76.56967187630363
0.017068533264151725,0.03421007482863279,4.209490812353653,-58.56757934220504,7.611365931283202,-6.253002708071242,-69.17345671611355
0.01768182993004415,0.03520492799207855,4.395201224548487,-57.26408594116191,8.497154698656145,-5.36040883468565,-66.79527249146122
0.016176751482473495,0.03694953749790819,4.2406007142106565,-50.31916162636082,7.577432597206605,-5.403819480417823,-64.22321266401102
0.014880216728866209,0.038795327496479896,4.351478055478747,-49.67175402637683,8.162815453709024,-6.018580108816106,-71.1296140598063
0.015518198339954268,0.03469539240616244,3.896874785219435,-57.91702138572633,7.549249075398974,-5.751554424823049,-75.06487973082707
0.017411700180651152,0.03797588607945129,4.247034170875125,-55.527401507387495,8.512406112739924,-5.916559507841387,-65.18200879800642
0.016140779372538168,0.03396446290358823,3.6651276433781246,-53.331466829444054,7.6452162445787994,-5.312753054574852,-63.651855365015265
0.016548089269823468,0.03628191023707446,3.704607740922241,-53.90432160611566,8.871918853634318,-6.19047214972056,-69.3727717527627
0.015331653616269788,0.04038965022346851,4.039924124688892,-53.58171287106045,7.760899526006644,-6.278902555320028,-72.22810709798362
0.01797740383646916,0.03968824681897638,4.291616447538622,-52.65002444116949,8.369070764504706,-5.655498750399757,-70.98128973562403
0.01795656907921879,0.0337801931476711,4.4137436741925935,-55.67864819676768,7.431220518160705,-5.629897882487716,-67.41049202469668
0.01697696024155017,0.03705366631051992,3.8652083982559766,-59.59244954769193,8.071371448305284,-5.697432696217864,-67.9635391975862
0.015270007315479558,0.03978678381131625,3.85494020069835,-58.64699408189285,8.848754882743421,-5.771234036802268,-76.80345816406405
0.014758650474409588,0.03846183275982353,4.218051745304483,-54.44864422342607,7.504145993883622,-6.265404931386634,-70.312103103411
